CustomerID,TransactionID,TransactionDate,Amount,ProductCategory,Age,Gender,Income,Location,PageVisits,TimeSpentOnSite,PurchaseCount
561,3629,2023-08-19,390.92,Electronics,77,Female,86748,Chicago,24,85,9
233,2237,2024-01-08,496.2,Clothing,22,Female,55314,New York,10,109,9
676,8176,2023-08-23,304.66,Clothing,74,Male,66825,Chicago,14,84,6
412,9375,2024-03-11,171.03,Clothing,50,Female,33712,Houston,13,95,6
206,5884,2023-10-13,476.2,Clothing,72,Female,86874,New York,10,92,6
209,5334,2023-04-22,434.96,Electronics,65,Female,86419,Los Angeles,20,9,9
83,7607,2024-01-05,144.89,Home & Garden,60,Female,87141,Chicago,17,64,1
987,1428,2023-06-21,316.7,Electronics,69,Male,41301,Chicago,6,118,9
856,1144,2023-05-04,248.91,Clothing,69,Female,113023,New York,13,28,10
496,6129,2023-04-21,252.94,Electronics,60,Male,45952,New York,22,64,3
209,3199,2024-03-05,382.61,Home & Garden,19,Female,56357,New York,6,14,10
978,2647,2023-08-11,56.34,Clothing,28,Female,28050,Chicago,8,60,6
767,8161,2024-03-07,322.56,Home & Garden,76,Male,85856,Chicago,30,84,3
297,4069,2023-04-25,104.86,Electronics,43,Male,31542,Los Angeles,11,99,2
318,3073,2023-11-20,114.48,Home & Garden,61,Female,51259,New York,2,108,8
280,6863,2023-04-30,166.81,Home & Garden,72,Female,126418,New York,4,27,7
700,7638,2024-03-02,60.43,Clothing,67,Male,94520,Chicago,8,90,10
927,2338,2024-01-15,289.79,Electronics,31,Female,51939,New York,18,103,6
98,3907,2023-12-11,86.63,Clothing,25,Male,54525,Chicago,10,15,4
780,8226,2023-08-04,427.66,Home & Garden,46,Male,87423,New York,12,65,8
590,3857,2024-02-10,169.58,Home & Garden,44,Female,123246,Chicago,20,114,7
859,5672,2024-01-02,330.21,Clothing,27,Female,116690,Chicago,21,93,9
822,6553,2023-11-26,122.07,Clothing,40,Female,128911,New York,19,58,1
844,8535,2023-03-27,467.82,Clothing,73,Female,125919,Chicago,25,32,8
377,3076,2023-12-04,81.04,Clothing,24,Female,75860,Los Angeles,25,29,8
520,5690,2024-02-27,416.32,Clothing,48,Female,138528,Los Angeles,16,30,1
134,4102,2023-06-04,160.93,Home & Garden,38,Female,70063,Chicago,17,28,6
170,8599,2023-06-03,383.72,Electronics,55,Female,94298,Chicago,27,30,10
285,7057,2023-08-06,37.1,Clothing,32,Female,74885,New York,8,39,6
554,2747,2023-04-12,326.44,Electronics,45,Female,54058,Chicago,20,32,2
705,4949,2023-10-27,385.85,Electronics,28,Male,68010,Los Angeles,30,7,7
10,8555,2024-03-01,112.22,Home & Garden,26,Female,38850,Houston,13,108,6
398,1304,2023-06-01,154.45,Clothing,78,Male,44534,New York,19,26,8
781,6152,2023-06-04,167.7,Clothing,42,Female,59495,New York,16,6,3
37,4492,2023-07-23,283.45,Home & Garden,79,Male,136045,Los Angeles,4,9,4
283,9530,2024-01-15,400.76,Home & Garden,60,Female,36705,Chicago,24,93,4
917,5658,2024-01-14,429.64,Electronics,34,Male,110542,New York,10,36,10
86,4962,2023-09-30,129.14,Clothing,72,Female,61619,Los Angeles,24,9,8
840,6031,2024-02-16,471.33,Home & Garden,26,Female,86638,Houston,12,98,7
769,5044,2024-03-05,476.5,Electronics,19,Female,126926,Chicago,13,39,10
863,3115,2023-07-11,347.02,Home & Garden,77,Female,22593,New York,1,85,7
594,2027,2023-05-20,132.42,Home & Garden,72,Female,115955,Chicago,3,43,4
7,1182,2023-06-21,39.07,Electronics,55,Female,22637,Los Angeles,28,99,9
738,1027,2023-03-31,145.26,Clothing,46,Female,89604,Los Angeles,6,38,2
580,6504,2023-07-24,462.57,Electronics,43,Female,54383,Houston,21,58,10
843,7830,2023-04-20,75.8,Home & Garden,32,Male,95912,Houston,8,21,1
239,3097,2023-12-14,169.03,Home & Garden,28,Female,138619,Houston,27,108,10
128,9643,2023-04-08,413.91,Electronics,45,Female,127518,Los Angeles,28,40,1
689,6939,2024-01-17,291.3,Home & Garden,72,Male,92411,Los Angeles,8,89,3
699,6144,2023-12-27,224.75,Clothing,59,Female,73561,Chicago,18,6,1
595,1012,2024-03-06,282.77,Clothing,46,Male,36426,Chicago,13,107,10
512,1510,2023-10-24,78.83,Electronics,69,Female,116229,Los Angeles,24,115,4
12,5858,2023-04-24,479.03,Clothing,76,Female,32304,Chicago,1,51,3
246,8247,2023-06-24,376.16,Electronics,18,Male,58451,Los Angeles,19,17,4
379,1065,2023-05-07,167.42,Electronics,72,Female,146780,Chicago,1,82,1
14,1569,2023-05-13,187.48,Electronics,25,Female,71838,Houston,18,23,10
307,4916,2023-08-11,135.13,Home & Garden,68,Male,120192,New York,8,67,6
646,7552,2023-09-03,78.73,Home & Garden,77,Female,49210,Los Angeles,11,53,10
397,6641,2023-07-08,219.39,Clothing,47,Male,122408,Chicago,12,111,6
201,8796,2024-02-16,417.52,Electronics,33,Female,50747,Chicago,1,96,4
383,7808,2023-10-03,17.94,Clothing,78,Male,101125,Los Angeles,23,80,4
903,5563,2023-06-24,480.3,Clothing,56,Female,71786,Houston,11,16,10
422,2347,2024-03-11,148.5,Clothing,42,Male,80650,New York,6,34,6
18,2370,2023-05-17,369.87,Home & Garden,65,Male,34126,Los Angeles,5,74,1
192,3433,2023-04-20,487.37,Electronics,52,Male,128527,Los Angeles,20,117,9
836,8102,2023-11-20,401.31,Electronics,79,Female,130879,Los Angeles,21,93,2
528,4564,2023-08-12,308.92,Electronics,19,Male,84996,Houston,23,42,2
540,1172,2023-05-10,385.89,Clothing,56,Female,74496,Los Angeles,6,111,4
955,6473,2023-05-13,238.2,Home & Garden,22,Male,67829,New York,12,59,1
457,6494,2023-07-11,328.72,Electronics,45,Male,104409,New York,23,24,1
255,2931,2023-12-07,327.44,Clothing,40,Female,120632,Chicago,14,95,10
910,3381,2024-02-13,268.58,Home & Garden,66,Female,67203,Chicago,17,89,4
421,2708,2024-02-20,445.8,Clothing,43,Female,29351,Chicago,26,70,5
999,8577,2023-06-27,13.11,Clothing,51,Male,41840,Chicago,3,56,7
597,6065,2023-10-14,14.18,Clothing,57,Female,27107,New York,4,65,4
921,4356,2023-03-28,83.74,Electronics,64,Female,20362,Chicago,27,26,9
931,1169,2023-10-24,270.86,Home & Garden,24,Male,62998,Chicago,15,75,5
254,8142,2023-03-29,387.26,Home & Garden,46,Female,40296,Chicago,11,52,10
493,2375,2023-04-13,447.69,Home & Garden,59,Male,84412,Los Angeles,4,91,5
795,5001,2023-09-12,102.54,Electronics,64,Male,82847,Chicago,21,53,9
22,3456,2023-06-06,161.16,Electronics,44,Male,135530,New York,23,49,7
996,5703,2023-09-18,271.38,Electronics,44,Male,139237,Chicago,14,52,4
337,7940,2023-04-01,274.64,Electronics,60,Female,112176,Los Angeles,4,49,1
592,6521,2023-08-15,436.57,Electronics,19,Male,41731,Houston,23,106,1
91,8923,2024-01-22,108.83,Electronics,79,Female,117683,Houston,7,18,4
510,8516,2023-06-16,495.59,Electronics,67,Male,61130,Houston,7,37,9
750,2666,2023-08-27,388.45,Electronics,36,Male,81965,New York,6,96,8
633,5931,2024-01-25,440.04,Clothing,31,Male,119508,Houston,7,28,8
583,5756,2024-03-06,418.74,Clothing,52,Male,38520,Houston,2,76,7
791,1875,2023-07-10,227.54,Home & Garden,39,Male,135157,Chicago,14,38,9
510,3676,2023-08-18,196.4,Clothing,46,Female,106044,Chicago,19,103,7
814,1478,2023-05-06,205.6,Electronics,52,Female,35912,Los Angeles,25,89,8
270,3975,2023-06-16,299.21,Electronics,54,Male,53349,Houston,30,40,1
232,6691,2023-08-07,484.93,Home & Garden,64,Male,118389,New York,5,26,10
425,9507,2023-09-11,89.81,Electronics,50,Male,114513,Los Angeles,15,28,6
772,2363,2023-06-07,470.94,Home & Garden,21,Female,87351,Houston,23,55,9
143,4162,2024-03-01,377.34,Clothing,41,Female,35390,Houston,9,94,6
627,2291,2024-03-13,103.58,Electronics,45,Female,63648,Los Angeles,8,100,4
220,7672,2023-03-30,244.21,Home & Garden,56,Male,114206,Chicago,26,62,1
948,1977,2023-11-08,473.0,Electronics,36,Male,54930,New York,29,7,9
226,6390,2023-06-19,196.21,Clothing,22,Female,103735,Chicago,30,24,1
614,7161,2023-12-26,481.17,Electronics,65,Female,25860,New York,1,95,6
26,3245,2023-10-25,186.59,Clothing,57,Male,71171,New York,23,119,3
183,1812,2023-08-29,222.73,Home & Garden,58,Female,44118,Houston,16,54,3
417,3157,2023-08-26,122.39,Home & Garden,26,Male,145260,Chicago,22,52,2
153,8671,2023-03-20,328.71,Clothing,20,Female,78505,Chicago,11,100,3
427,1432,2023-07-30,17.77,Clothing,51,Female,23650,Chicago,19,43,9
830,3211,2023-07-31,32.23,Electronics,74,Male,105093,Chicago,23,21,1
693,6064,2023-11-07,286.64,Electronics,40,Male,56904,Houston,24,7,2
959,6411,2023-09-21,78.71,Clothing,56,Male,147562,New York,21,8,10
980,1433,2023-12-25,39.98,Electronics,37,Female,141559,Chicago,2,31,3
619,9235,2023-04-18,192.13,Clothing,38,Male,115570,Chicago,17,100,1
168,1787,2023-03-19,215.43,Electronics,47,Male,80143,Los Angeles,14,72,6
582,2864,2023-07-27,373.56,Home & Garden,48,Male,32761,Los Angeles,15,90,10
820,1694,2023-09-17,188.88,Electronics,70,Male,108092,Los Angeles,7,9,8
72,2622,2023-10-22,24.69,Electronics,21,Female,134209,Los Angeles,17,40,9
210,4346,2023-08-06,207.79,Clothing,29,Female,75437,Chicago,17,68,5
840,5999,2023-11-12,314.74,Electronics,40,Male,147699,New York,14,61,8
104,8252,2024-01-06,172.48,Clothing,44,Male,24041,Chicago,24,51,10
334,5193,2023-10-01,370.13,Electronics,20,Female,124835,Los Angeles,29,109,5
510,3301,2023-10-14,32.78,Clothing,23,Male,136892,New York,25,10,2
279,7805,2023-12-16,87.5,Electronics,69,Female,78747,Chicago,20,46,5
19,3639,2023-07-11,449.62,Electronics,31,Female,134114,Los Angeles,18,112,6
588,2078,2024-03-15,494.21,Electronics,67,Female,75353,Houston,11,57,9
205,5053,2023-05-07,237.57,Clothing,52,Female,54700,New York,3,74,8
677,1419,2024-01-03,75.86,Home & Garden,26,Male,80298,Los Angeles,20,84,8
86,7171,2023-06-13,162.6,Clothing,67,Female,134935,New York,3,58,5
356,9140,2023-09-02,72.82,Home & Garden,31,Female,139509,Chicago,2,38,2
121,6942,2023-11-02,478.88,Home & Garden,24,Male,112950,Los Angeles,7,51,5
240,1626,2023-07-09,244.12,Home & Garden,20,Male,25794,Houston,22,90,1
729,7643,2023-08-13,71.66,Home & Garden,40,Male,90118,New York,1,113,10
860,9523,2024-02-15,404.67,Electronics,21,Male,136791,New York,13,101,1
288,5199,2023-10-19,333.01,Home & Garden,26,Male,114999,Chicago,22,109,9
233,2930,2024-02-25,361.46,Clothing,46,Male,35701,Houston,7,63,8
112,5821,2023-05-12,132.39,Clothing,35,Male,31145,New York,29,83,7
620,8179,2023-11-15,367.71,Clothing,49,Female,141846,Los Angeles,27,67,2
529,4807,2023-04-11,358.13,Clothing,41,Female,28756,Los Angeles,29,54,4
911,4386,2023-05-29,382.35,Electronics,43,Female,96623,New York,10,99,1
600,3531,2023-10-09,216.79,Home & Garden,51,Male,69279,Houston,29,59,7
287,5137,2024-01-14,293.89,Electronics,28,Female,84836,New York,5,114,2
71,2794,2023-04-01,319.62,Electronics,27,Male,130849,New York,25,61,6
878,4466,2023-07-16,17.02,Home & Garden,25,Male,131516,Houston,27,106,5
396,8101,2023-05-30,419.34,Electronics,19,Male,76410,New York,27,100,8
333,6172,2023-12-27,204.41,Electronics,33,Female,132608,Houston,12,33,8
572,1699,2023-09-12,247.08,Clothing,80,Male,83411,Houston,13,112,6
212,3487,2023-05-16,318.07,Home & Garden,39,Female,112086,Los Angeles,16,29,6
683,6097,2024-02-29,231.53,Electronics,27,Female,52725,Houston,23,25,4
913,5142,2024-03-05,314.44,Home & Garden,24,Female,74372,New York,8,117,9
587,9527,2024-01-19,67.73,Clothing,48,Female,87141,Los Angeles,2,88,1
574,3711,2024-02-18,175.25,Electronics,30,Female,31574,Los Angeles,5,38,10
800,7660,2023-12-14,177.08,Clothing,78,Female,82427,Houston,22,115,1
613,6434,2023-09-28,334.99,Home & Garden,53,Female,120448,Chicago,12,82,5
695,3616,2023-10-29,384.0,Clothing,56,Male,27552,Chicago,8,92,9
830,9685,2023-03-21,393.16,Clothing,20,Male,47468,Los Angeles,9,8,9
473,9558,2024-01-19,482.73,Electronics,78,Male,88603,Los Angeles,20,104,10
938,3545,2023-07-02,121.29,Clothing,33,Male,89712,Houston,3,39,7
206,9767,2024-01-09,68.94,Home & Garden,26,Female,55783,Chicago,4,60,5
579,9222,2024-01-14,71.89,Clothing,51,Female,128322,New York,21,92,1
138,7507,2024-01-15,231.76,Home & Garden,44,Male,22561,New York,15,6,10
401,9384,2023-10-13,483.48,Home & Garden,33,Male,90689,Houston,17,114,6
77,3364,2023-08-15,204.8,Home & Garden,50,Male,145483,Chicago,29,87,2
953,4511,2024-03-01,79.44,Home & Garden,52,Male,115910,Los Angeles,11,23,8
160,4263,2023-07-18,390.2,Electronics,55,Female,118797,Los Angeles,28,31,10
463,8278,2023-09-09,267.53,Electronics,76,Male,37866,Los Angeles,17,35,9
808,8627,2024-03-18,402.13,Clothing,19,Male,69591,Los Angeles,2,54,9
624,3057,2023-06-13,349.91,Home & Garden,29,Male,130107,Chicago,4,57,3
409,1439,2023-09-05,193.49,Electronics,63,Male,97739,Chicago,16,84,6
375,3592,2023-04-20,321.1,Home & Garden,67,Male,33305,Los Angeles,30,29,7
366,6358,2023-10-10,423.19,Home & Garden,35,Male,101592,New York,5,16,7
378,7347,2023-11-29,275.0,Home & Garden,25,Female,96891,Houston,23,86,5
210,6058,2023-09-11,430.56,Clothing,77,Male,38250,Houston,6,65,7
640,7442,2023-07-20,479.94,Clothing,27,Female,25084,Houston,17,112,7
604,4626,2023-04-12,200.99,Home & Garden,66,Female,61383,Chicago,3,108,10
70,4588,2023-09-20,447.93,Clothing,27,Female,141419,Chicago,29,53,2
761,1231,2023-05-05,76.7,Clothing,77,Male,114989,Chicago,12,67,6
349,5477,2023-05-31,46.69,Home & Garden,71,Female,82355,Houston,6,5,6
883,2867,2023-11-08,112.29,Home & Garden,28,Male,90645,Los Angeles,27,104,9
851,2027,2024-01-20,39.02,Clothing,54,Male,127860,New York,5,58,5
716,8061,2024-01-28,80.46,Electronics,67,Male,39866,Houston,12,105,3
399,4451,2024-03-16,201.71,Electronics,43,Female,63838,Houston,28,22,10
254,6402,2023-07-07,201.59,Electronics,30,Male,50196,Houston,29,37,1
982,1481,2023-09-01,418.82,Electronics,78,Male,135003,Chicago,11,72,1
391,7669,2024-02-15,482.05,Clothing,71,Male,39180,Chicago,4,26,9
500,4349,2023-12-13,447.39,Electronics,25,Male,95543,Chicago,19,38,4
876,5517,2023-08-03,110.86,Electronics,75,Female,33743,Chicago,4,32,6
289,1599,2023-11-21,382.69,Electronics,72,Male,62498,Los Angeles,18,57,4
796,8429,2023-09-17,265.1,Home & Garden,41,Male,88571,New York,13,74,10
262,5929,2024-03-11,388.11,Home & Garden,44,Female,66548,Houston,17,11,2
508,4561,2023-06-04,123.77,Clothing,65,Female,94471,Chicago,16,5,4
537,9506,2023-09-26,412.9,Home & Garden,29,Female,52320,Houston,18,70,5
150,2807,2023-05-26,85.3,Home & Garden,50,Female,25002,Chicago,14,95,7
189,5906,2023-12-05,438.87,Electronics,54,Female,107931,Los Angeles,2,70,7
905,2664,2023-11-10,420.61,Clothing,38,Male,68585,New York,26,87,1
923,3714,2023-10-09,317.18,Clothing,38,Male,46999,Houston,25,96,4
978,1450,2023-12-08,439.36,Home & Garden,42,Female,77110,New York,29,74,5
275,2706,2023-12-05,381.65,Electronics,55,Male,83926,Los Angeles,30,19,8
364,4573,2023-10-27,53.4,Home & Garden,31,Female,44580,New York,30,23,9
589,3254,2023-04-26,128.23,Home & Garden,51,Female,84377,Houston,20,106,4
179,3080,2024-03-11,419.99,Clothing,72,Female,115990,Houston,20,118,2
228,3878,2023-11-20,37.76,Electronics,65,Female,127578,Chicago,20,107,10
877,3352,2023-10-26,422.74,Home & Garden,40,Female,94726,New York,12,45,7
661,2151,2023-12-02,453.32,Home & Garden,26,Female,113665,New York,3,111,3
920,7822,2023-09-17,215.63,Clothing,78,Female,60105,New York,6,51,3
667,5481,2023-10-14,50.72,Electronics,74,Female,123873,Houston,9,27,4
633,7702,2023-05-03,128.94,Clothing,38,Male,86936,Los Angeles,21,47,9
372,7225,2023-11-07,299.63,Home & Garden,54,Female,78994,Chicago,2,9,1
544,6788,2023-10-29,60.94,Home & Garden,62,Female,109102,Chicago,3,120,8
181,5996,2024-02-29,284.73,Home & Garden,59,Female,94164,New York,14,80,10
549,8371,2023-10-24,307.25,Home & Garden,30,Female,24891,Houston,2,17,3
245,4872,2024-02-13,30.63,Electronics,32,Male,53578,New York,18,41,4
175,9953,2023-06-13,292.06,Electronics,67,Male,67587,Houston,11,58,7
616,1534,2023-07-19,186.74,Home & Garden,66,Female,148612,Los Angeles,26,49,5
623,6505,2023-08-14,409.49,Home & Garden,46,Male,95645,Los Angeles,26,83,8
178,1173,2023-07-21,180.18,Clothing,29,Female,85845,Chicago,8,106,4
907,7684,2024-01-26,290.94,Home & Garden,20,Male,20171,Houston,6,61,7
750,4074,2023-06-30,470.7,Home & Garden,65,Female,78882,New York,9,54,3
10,2546,2023-09-26,337.84,Electronics,30,Male,43341,New York,11,94,8
757,7889,2023-03-23,287.8,Electronics,35,Female,112184,Houston,7,65,3
272,3761,2023-05-01,58.41,Clothing,26,Male,60115,New York,20,46,6
30,6064,2024-02-14,367.24,Clothing,66,Female,29633,New York,16,100,2
710,3622,2023-11-11,411.0,Clothing,22,Female,24927,Los Angeles,6,27,8
519,2394,2023-08-14,487.05,Electronics,68,Female,62755,Houston,2,115,6
94,4176,2023-03-28,228.54,Electronics,70,Female,107825,Houston,7,67,8
374,4081,2023-07-19,234.52,Home & Garden,74,Female,143987,Los Angeles,11,71,3
233,3334,2023-10-16,386.62,Electronics,59,Male,52803,Chicago,13,72,10
120,4828,2023-09-07,283.65,Home & Garden,76,Female,89573,Los Angeles,10,36,2
666,5510,2023-08-23,372.95,Clothing,34,Male,63399,New York,8,24,5
997,2106,2023-12-24,423.91,Electronics,40,Female,130190,Los Angeles,17,43,8
417,5126,2023-10-17,182.38,Home & Garden,47,Male,26082,Houston,21,14,6
838,8706,2023-04-21,165.1,Clothing,36,Male,50167,Los Angeles,18,11,9
43,7615,2023-05-13,457.94,Electronics,77,Female,82798,New York,10,38,6
672,8463,2023-03-23,163.33,Clothing,80,Male,32587,Los Angeles,9,62,2
212,7963,2023-11-23,380.72,Electronics,62,Female,70567,Houston,10,101,6
501,7219,2023-09-14,429.43,Clothing,65,Female,45219,Houston,24,17,4
597,2359,2024-02-22,175.13,Clothing,79,Female,66013,Houston,7,44,6
861,3685,2023-10-14,379.84,Electronics,55,Female,26553,Houston,6,108,1
114,2144,2023-11-04,17.8,Electronics,68,Female,102314,New York,19,85,8
476,9567,2024-01-23,455.33,Home & Garden,42,Female,78934,Houston,26,111,9
753,2223,2023-10-27,380.82,Home & Garden,51,Male,106930,Chicago,20,73,1
867,9038,2023-06-01,205.01,Home & Garden,33,Male,31917,Los Angeles,24,66,9
428,3468,2024-01-12,107.32,Electronics,56,Female,132091,Los Angeles,4,103,4
263,7576,2023-03-20,427.58,Electronics,37,Female,39590,New York,18,52,1
420,3399,2024-02-02,271.09,Clothing,23,Male,137084,Houston,22,39,8
323,9205,2023-06-13,461.42,Electronics,50,Female,117869,Chicago,5,78,2
130,4204,2023-06-29,310.58,Electronics,26,Female,73066,Chicago,15,28,4
701,9977,2024-03-07,499.73,Clothing,39,Male,146119,Los Angeles,15,51,5
41,3130,2023-04-03,130.49,Electronics,67,Female,91469,Chicago,20,98,1
400,2328,2023-04-10,22.92,Electronics,61,Male,104125,New York,26,97,4
354,2834,2023-04-10,130.22,Electronics,45,Female,122474,Los Angeles,11,32,7
854,2183,2023-11-14,327.47,Electronics,73,Male,77607,Chicago,20,114,5
6,3761,2023-04-01,16.08,Electronics,45,Male,40907,Houston,22,32,2
84,3795,2023-10-19,430.19,Clothing,67,Female,57030,Chicago,10,79,2
667,2520,2023-04-12,213.12,Home & Garden,24,Male,111283,Chicago,2,60,10
425,7052,2024-02-18,212.04,Home & Garden,21,Female,75226,Los Angeles,5,11,3
385,6074,2023-07-05,317.36,Clothing,22,Female,60132,New York,9,37,9
622,6874,2024-03-04,356.31,Clothing,56,Female,142083,New York,12,83,4
695,1862,2023-11-21,221.34,Clothing,42,Male,144349,New York,25,57,2
342,9964,2023-07-15,166.88,Clothing,21,Male,69830,Houston,12,103,6
713,1166,2023-05-09,479.46,Electronics,29,Female,138194,Chicago,8,42,2
320,5035,2024-02-09,431.37,Home & Garden,73,Male,22755,New York,5,13,2
285,6094,2023-07-18,399.82,Home & Garden,55,Male,49743,New York,11,49,1
757,8995,2023-06-19,57.34,Home & Garden,64,Female,68053,Chicago,18,115,5
319,9989,2023-12-25,272.33,Electronics,65,Male,28972,New York,12,36,5
31,9589,2024-02-27,362.85,Home & Garden,57,Male,30260,Houston,14,8,9
823,6058,2023-06-09,237.99,Home & Garden,70,Male,31829,New York,2,119,4
896,8308,2023-04-23,235.52,Clothing,18,Female,52330,Chicago,22,114,10
591,4721,2023-07-30,299.62,Electronics,24,Male,27328,Chicago,27,40,2
86,7357,2023-08-18,20.84,Clothing,57,Male,36729,Houston,21,59,1
821,3696,2023-11-18,448.96,Clothing,62,Male,108015,Los Angeles,23,63,3
331,9085,2023-12-19,41.25,Clothing,70,Male,92327,Chicago,23,76,8
337,7803,2024-01-09,477.82,Clothing,28,Female,32743,New York,19,52,9
78,2584,2023-04-05,474.2,Home & Garden,78,Male,40119,New York,18,71,5
398,4340,2023-08-28,359.67,Clothing,53,Female,115273,New York,28,9,4
880,5456,2024-03-04,355.07,Electronics,67,Female,21597,Houston,9,14,2
530,7168,2023-04-30,115.45,Clothing,22,Female,143479,New York,1,70,8
263,8494,2023-06-24,273.81,Home & Garden,24,Female,110921,New York,27,75,5
131,4441,2023-08-07,171.96,Home & Garden,28,Female,105535,Chicago,12,26,10
88,4000,2023-06-09,80.67,Home & Garden,78,Female,77582,Houston,3,104,8
472,1640,2023-11-17,432.74,Home & Garden,66,Male,138178,New York,29,65,6
449,6827,2023-05-26,358.94,Clothing,58,Male,32563,New York,27,102,10
270,4260,2023-11-21,389.56,Electronics,46,Male,111101,Chicago,25,86,7
334,8025,2023-06-25,269.59,Home & Garden,56,Male,135873,Los Angeles,19,17,5
969,6485,2023-05-26,368.95,Electronics,19,Male,143683,Los Angeles,4,115,4
297,7470,2024-02-09,419.51,Electronics,78,Female,48709,Houston,3,27,8
928,6035,2023-04-27,367.05,Clothing,32,Male,55394,Chicago,14,91,6
571,1256,2023-05-31,56.14,Clothing,44,Female,142068,Los Angeles,1,14,7
90,2792,2023-10-24,404.41,Clothing,40,Female,118194,New York,23,66,1
454,6276,2023-07-26,77.87,Clothing,21,Male,92304,Chicago,18,31,5
138,5130,2024-02-16,56.97,Clothing,44,Male,94360,New York,19,34,6
501,4788,2024-02-18,356.56,Clothing,79,Female,101139,Chicago,12,59,9
598,6699,2024-01-25,54.46,Clothing,63,Female,99296,Chicago,12,8,4
688,7610,2023-11-29,108.3,Clothing,63,Male,88891,New York,3,73,4
527,3079,2023-07-25,176.46,Electronics,54,Female,97501,Houston,7,51,4
501,3859,2023-11-12,20.0,Home & Garden,63,Male,72166,New York,2,87,1
124,5383,2024-03-14,491.18,Electronics,32,Female,29212,Los Angeles,23,16,1
186,5272,2023-09-01,56.79,Electronics,34,Male,91330,Chicago,12,79,1
746,1570,2023-03-30,12.28,Clothing,70,Female,100824,Chicago,2,56,1
950,3384,2023-12-06,23.55,Home & Garden,33,Female,136505,New York,6,37,8
179,6466,2023-08-13,431.09,Electronics,60,Male,45156,New York,20,95,5
973,3663,2023-09-20,321.88,Clothing,78,Male,31971,New York,14,10,5
851,1989,2023-09-04,272.25,Clothing,55,Male,80307,Los Angeles,3,92,3
686,1122,2023-09-22,437.33,Electronics,67,Female,70274,Houston,8,95,6
529,5951,2024-02-17,291.25,Clothing,39,Male,90402,Houston,5,61,10
768,5003,2023-06-05,258.59,Clothing,23,Male,30459,Houston,24,109,7
349,1131,2023-06-01,314.82,Home & Garden,66,Male,142279,Los Angeles,2,13,1
299,8435,2023-07-10,405.53,Clothing,50,Female,64314,Los Angeles,8,90,8
995,2685,2023-05-10,62.81,Home & Garden,60,Male,56216,Houston,5,90,6
40,2294,2023-04-21,299.15,Electronics,40,Male,116114,Chicago,20,41,1
1,3031,2023-05-19,253.85,Home & Garden,34,Male,84728,New York,3,114,10
306,6528,2023-04-27,498.7,Clothing,51,Female,121502,Chicago,8,43,7
222,7096,2023-03-25,465.02,Home & Garden,72,Female,94961,Chicago,29,41,6
235,9777,2023-08-07,394.19,Electronics,49,Male,98897,Houston,5,91,7
960,6951,2023-04-08,175.79,Clothing,72,Male,88381,Los Angeles,5,66,4
232,1061,2023-06-29,127.33,Clothing,30,Male,49829,Houston,29,94,3
547,4404,2023-05-07,399.09,Electronics,44,Female,87891,Los Angeles,29,56,9
625,3798,2023-10-03,38.73,Clothing,47,Male,145747,Chicago,27,20,2
137,6142,2023-12-22,425.41,Electronics,30,Female,82985,Houston,11,22,3
732,1247,2023-06-09,456.81,Home & Garden,48,Female,66237,Chicago,14,75,3
634,5717,2023-05-27,380.89,Home & Garden,73,Male,42837,Chicago,7,44,4
818,1913,2023-11-30,148.46,Electronics,28,Female,33224,New York,29,85,3
752,8106,2023-11-12,384.13,Clothing,76,Female,116834,Chicago,26,68,1
161,4392,2024-01-17,208.08,Clothing,32,Male,105274,New York,14,38,5
539,4524,2023-09-10,250.33,Clothing,80,Male,81594,Chicago,26,65,6
146,1466,2023-06-08,167.54,Clothing,71,Female,140203,Houston,2,119,8
472,5324,2023-11-27,159.89,Clothing,79,Male,59344,Chicago,18,21,10
114,8612,2023-03-27,268.5,Electronics,80,Male,34070,Chicago,28,113,6
586,9799,2023-07-10,473.92,Clothing,20,Male,111870,Chicago,13,35,3
896,4372,2023-09-27,324.06,Home & Garden,22,Male,61143,New York,14,105,5
401,9513,2023-09-21,271.8,Electronics,69,Female,136463,Los Angeles,21,93,10
519,2332,2023-04-10,198.6,Clothing,40,Male,28327,Chicago,20,90,6
44,3395,2023-03-21,413.64,Home & Garden,58,Female,130665,Chicago,3,92,4
830,8117,2023-09-05,371.88,Home & Garden,31,Male,42112,New York,22,33,10
469,4139,2023-05-08,259.29,Home & Garden,22,Male,93234,Houston,23,98,10
483,1981,2023-04-16,456.22,Electronics,20,Female,84555,Los Angeles,13,84,1
993,3469,2023-08-20,475.48,Electronics,70,Female,147439,Chicago,27,110,10
93,4809,2024-02-05,45.75,Electronics,77,Female,86437,Houston,7,98,8
328,4691,2023-07-17,111.3,Home & Garden,78,Male,117484,Houston,23,119,3
568,2814,2023-06-05,32.16,Clothing,45,Male,146391,Los Angeles,29,105,6
255,7380,2023-10-17,451.16,Electronics,48,Female,146107,Houston,17,99,8
153,2880,2024-01-19,12.32,Electronics,70,Female,71726,Chicago,23,49,8
24,7613,2023-06-03,492.36,Clothing,36,Male,145958,Houston,2,6,9
882,4620,2023-06-26,192.17,Clothing,63,Male,122445,Los Angeles,22,107,1
276,8168,2024-02-06,86.41,Home & Garden,56,Male,65014,Chicago,12,99,6
106,3562,2023-08-22,314.66,Clothing,67,Female,55235,Chicago,19,9,5
168,6758,2024-02-22,343.39,Home & Garden,61,Female,34408,Houston,12,82,10
