transaction_id,product_id,product_name,category,quantity,unit_price,total_price,customer_id,timestamp,region
6229,5005,Sunglasses,Fashion,6,30,180,131,2023-11-19 06:30:31,West
6230,1001,Laptop,Electronics,7,800,5600,184,2023-05-05 06:30:31,East
6231,4004,Sneakers,Fashion,5,50,250,195,2023-09-27 06:30:31,North
6232,5005,Sunglasses,Fashion,3,30,90,104,2023-09-20 06:30:31,West
6233,4004,Sneakers,Fashion,7,50,350,105,2023-04-03 06:30:31,South
6234,2002,Smartphone,Electronics,5,500,2500,198,2023-06-11 06:30:31,West
6235,5005,Sunglasses,Fashion,7,30,210,183,2023-07-29 06:30:31,North
6236,5005,Sunglasses,Fashion,5,30,150,135,2023-07-10 06:30:31,North
6237,5005,Sunglasses,Fashion,2,30,60,136,2023-10-13 06:30:31,South
6238,1001,Laptop,Electronics,2,800,1600,187,2023-12-07 06:30:31,South
6239,6006,T-shirt,Fashion,8,20,160,118,2024-01-15 06:30:31,East
6240,1001,Laptop,Electronics,7,800,5600,102,2023-04-27 06:30:31,West
6241,6006,T-shirt,Fashion,6,20,120,179,2023-10-06 06:30:31,West
6242,4004,Sneakers,Fashion,6,50,300,189,2023-10-24 06:30:31,East
6243,6006,T-shirt,Fashion,6,20,120,193,2023-09-20 06:30:31,South
6244,2002,Smartphone,Electronics,4,500,2000,143,2023-06-29 06:30:31,West
6245,1001,Laptop,Electronics,1,800,800,108,2023-11-13 06:30:31,North
6246,2002,Smartphone,Electronics,7,500,3500,128,2024-02-17 06:30:31,North
6247,4004,Sneakers,Fashion,10,50,500,162,2024-01-28 06:30:31,South
6248,3003,Headphones,Electronics,9,100,900,199,2023-11-14 06:30:31,West
6249,6006,T-shirt,Fashion,4,20,80,169,2023-12-01 06:30:31,West
6250,1001,Laptop,Electronics,4,800,3200,105,2023-08-06 06:30:31,East
6251,3003,Headphones,Electronics,5,100,500,161,2023-07-25 06:30:31,South
6252,5005,Sunglasses,Fashion,2,30,60,131,2024-02-16 06:30:31,West
6253,1001,Laptop,Electronics,2,800,1600,178,2023-04-17 06:30:31,South
6254,3003,Headphones,Electronics,2,100,200,150,2024-02-27 06:30:31,West
6255,6006,T-shirt,Fashion,8,20,160,175,2024-01-08 06:30:31,North
6256,1001,Laptop,Electronics,2,800,1600,165,2024-01-18 06:30:31,East
6257,4004,Sneakers,Fashion,7,50,350,150,2023-12-15 06:30:31,South
6258,6006,T-shirt,Fashion,7,20,140,124,2023-10-22 06:30:31,West
6259,3003,Headphones,Electronics,9,100,900,113,2023-09-28 06:30:31,East
6260,1001,Laptop,Electronics,3,800,2400,131,2023-10-02 06:30:31,North
6261,1001,Laptop,Electronics,9,800,7200,127,2023-12-25 06:30:31,West
6262,4004,Sneakers,Fashion,6,50,300,197,2023-04-22 06:30:31,North
6263,6006,T-shirt,Fashion,10,20,200,146,2024-03-11 06:30:31,East
6264,1001,Laptop,Electronics,10,800,8000,127,2024-01-17 06:30:31,South
6265,4004,Sneakers,Fashion,3,50,150,122,2023-12-18 06:30:31,East
6266,2002,Smartphone,Electronics,6,500,3000,136,2024-01-09 06:30:31,West
6267,4004,Sneakers,Fashion,9,50,450,151,2023-09-19 06:30:31,West
6268,6006,T-shirt,Fashion,3,20,60,154,2023-12-21 06:30:31,East
6269,4004,Sneakers,Fashion,10,50,500,127,2023-10-15 06:30:31,North
6270,1001,Laptop,Electronics,6,800,4800,183,2023-09-01 06:30:31,North
6271,3003,Headphones,Electronics,2,100,200,158,2023-12-15 06:30:31,South
6272,6006,T-shirt,Fashion,7,20,140,144,2024-02-28 06:30:31,West
6273,4004,Sneakers,Fashion,10,50,500,139,2023-05-16 06:30:31,West
6274,1001,Laptop,Electronics,6,800,4800,191,2023-03-29 06:30:31,East
6275,3003,Headphones,Electronics,3,100,300,152,2024-03-05 06:30:31,South
6276,2002,Smartphone,Electronics,4,500,2000,113,2023-03-27 06:30:31,North
6277,6006,T-shirt,Fashion,2,20,40,111,2024-02-14 06:30:31,South
6278,1001,Laptop,Electronics,7,800,5600,189,2024-03-08 06:30:31,West
6279,1001,Laptop,Electronics,4,800,3200,113,2023-12-02 06:30:31,North
6280,1001,Laptop,Electronics,6,800,4800,188,2023-05-15 06:30:31,South
6281,3003,Headphones,Electronics,8,100,800,104,2024-01-10 06:30:31,West
6282,6006,T-shirt,Fashion,9,20,180,178,2023-12-18 06:30:31,North
6283,1001,Laptop,Electronics,1,800,800,162,2023-06-30 06:30:31,West
6284,5005,Sunglasses,Fashion,5,30,150,176,2023-09-07 06:30:31,East
6285,4004,Sneakers,Fashion,5,50,250,130,2023-04-14 06:30:31,East
6286,3003,Headphones,Electronics,9,100,900,144,2023-04-06 06:30:31,East
6287,6006,T-shirt,Fashion,2,20,40,164,2023-04-02 06:30:31,North
6288,5005,Sunglasses,Fashion,4,30,120,195,2023-05-28 06:30:31,South
6289,3003,Headphones,Electronics,10,100,1000,152,2023-11-25 06:30:31,West
6290,4004,Sneakers,Fashion,10,50,500,124,2023-12-08 06:30:31,South
6291,6006,T-shirt,Fashion,6,20,120,172,2023-05-26 06:30:31,South
6292,6006,T-shirt,Fashion,6,20,120,120,2023-07-06 06:30:31,West
6293,6006,T-shirt,Fashion,5,20,100,191,2024-02-16 06:30:31,East
6294,2002,Smartphone,Electronics,2,500,1000,180,2023-06-23 06:30:31,South
6295,6006,T-shirt,Fashion,7,20,140,103,2023-09-27 06:30:31,West
6296,3003,Headphones,Electronics,1,100,100,126,2023-12-28 06:30:31,North
6297,5005,Sunglasses,Fashion,2,30,60,152,2023-09-21 06:30:31,East
6298,1001,Laptop,Electronics,3,800,2400,122,2023-08-18 06:30:31,West
6299,5005,Sunglasses,Fashion,6,30,180,173,2023-11-16 06:30:31,North
6300,1001,Laptop,Electronics,3,800,2400,168,2023-05-09 06:30:31,North
6301,4004,Sneakers,Fashion,3,50,150,170,2023-06-20 06:30:31,North
6302,2002,Smartphone,Electronics,3,500,1500,148,2024-02-26 06:30:31,West
6303,6006,T-shirt,Fashion,9,20,180,187,2023-10-23 06:30:31,East
6304,6006,T-shirt,Fashion,7,20,140,142,2023-05-19 06:30:31,North
6305,1001,Laptop,Electronics,2,800,1600,108,2023-07-09 06:30:31,West
6306,1001,Laptop,Electronics,7,800,5600,131,2023-10-05 06:30:31,North
6307,1001,Laptop,Electronics,7,800,5600,187,2023-09-06 06:30:31,East
6308,6006,T-shirt,Fashion,7,20,140,148,2023-09-20 06:30:31,West
6309,2002,Smartphone,Electronics,7,500,3500,141,2023-10-09 06:30:31,South
6310,4004,Sneakers,Fashion,8,50,400,119,2024-01-28 06:30:31,East
6311,4004,Sneakers,Fashion,4,50,200,179,2023-07-31 06:30:31,East
6312,4004,Sneakers,Fashion,7,50,350,174,2023-12-24 06:30:31,South
6313,6006,T-shirt,Fashion,10,20,200,174,2023-09-15 06:30:31,West
6314,1001,Laptop,Electronics,9,800,7200,119,2023-05-28 06:30:31,West
6315,6006,T-shirt,Fashion,9,20,180,101,2023-09-02 06:30:31,West
6316,3003,Headphones,Electronics,5,100,500,135,2023-12-15 06:30:31,East
6317,5005,Sunglasses,Fashion,9,30,270,198,2023-12-16 06:30:31,West
6318,6006,T-shirt,Fashion,4,20,80,182,2023-10-29 06:30:31,North
6319,2002,Smartphone,Electronics,9,500,4500,105,2023-09-13 06:30:31,West
6320,5005,Sunglasses,Fashion,10,30,300,172,2023-03-23 06:30:31,West
6321,2002,Smartphone,Electronics,7,500,3500,166,2023-11-10 06:30:31,South
6322,1001,Laptop,Electronics,2,800,1600,152,2023-05-19 06:30:31,West
6323,3003,Headphones,Electronics,9,100,900,160,2023-07-19 06:30:31,South
6324,2002,Smartphone,Electronics,5,500,2500,140,2023-07-05 06:30:31,West
6325,2002,Smartphone,Electronics,2,500,1000,106,2023-08-27 06:30:31,West
6326,1001,Laptop,Electronics,8,800,6400,179,2023-08-18 06:30:31,West
6327,6006,T-shirt,Fashion,2,20,40,160,2024-01-02 06:30:31,West
6328,1001,Laptop,Electronics,9,800,7200,152,2023-07-22 06:30:31,South
6329,2002,Smartphone,Electronics,5,500,2500,166,2023-05-09 06:30:31,West
6330,5005,Sunglasses,Fashion,6,30,180,190,2023-06-21 06:30:31,East
6331,2002,Smartphone,Electronics,9,500,4500,155,2023-03-21 06:30:31,East
6332,6006,T-shirt,Fashion,5,20,100,163,2023-07-26 06:30:31,West
6333,6006,T-shirt,Fashion,1,20,20,131,2023-11-22 06:30:31,West
6334,2002,Smartphone,Electronics,10,500,5000,159,2023-04-19 06:30:31,East
6335,3003,Headphones,Electronics,3,100,300,133,2024-02-27 06:30:31,West
6336,3003,Headphones,Electronics,9,100,900,171,2024-03-10 06:30:31,South
6337,5005,Sunglasses,Fashion,9,30,270,190,2023-11-04 06:30:31,North
6338,6006,T-shirt,Fashion,2,20,40,164,2023-05-15 06:30:31,South
6339,3003,Headphones,Electronics,9,100,900,190,2023-06-18 06:30:31,East
6340,5005,Sunglasses,Fashion,10,30,300,186,2023-07-20 06:30:31,West
6341,2002,Smartphone,Electronics,1,500,500,109,2023-10-22 06:30:31,South
6342,4004,Sneakers,Fashion,1,50,50,114,2023-10-18 06:30:31,East
6343,6006,T-shirt,Fashion,8,20,160,184,2023-11-20 06:30:31,West
6344,3003,Headphones,Electronics,3,100,300,101,2023-06-14 06:30:31,South
6345,6006,T-shirt,Fashion,8,20,160,189,2023-07-25 06:30:31,South
6346,3003,Headphones,Electronics,5,100,500,193,2023-04-05 06:30:31,South
6347,5005,Sunglasses,Fashion,9,30,270,187,2023-07-16 06:30:31,South
6348,4004,Sneakers,Fashion,1,50,50,111,2024-03-09 06:30:31,South
6349,5005,Sunglasses,Fashion,4,30,120,123,2024-01-27 06:30:31,West
6350,4004,Sneakers,Fashion,1,50,50,138,2023-08-14 06:30:31,South
6351,2002,Smartphone,Electronics,1,500,500,174,2024-02-10 06:30:31,North
6352,2002,Smartphone,Electronics,2,500,1000,116,2024-02-05 06:30:31,South
6353,4004,Sneakers,Fashion,1,50,50,168,2023-09-02 06:30:31,North
6354,1001,Laptop,Electronics,3,800,2400,177,2023-11-17 06:30:31,East
6355,6006,T-shirt,Fashion,3,20,60,179,2023-08-01 06:30:31,South
6356,5005,Sunglasses,Fashion,6,30,180,183,2023-05-02 06:30:31,South
6357,2002,Smartphone,Electronics,5,500,2500,142,2023-07-09 06:30:31,South
6358,1001,Laptop,Electronics,1,800,800,113,2024-01-07 06:30:31,West
6359,4004,Sneakers,Fashion,4,50,200,130,2024-02-02 06:30:31,East
6360,5005,Sunglasses,Fashion,10,30,300,181,2023-11-16 06:30:31,North
6361,4004,Sneakers,Fashion,9,50,450,177,2024-03-19 06:30:31,South
6362,2002,Smartphone,Electronics,4,500,2000,101,2023-09-26 06:30:31,East
6363,5005,Sunglasses,Fashion,6,30,180,109,2023-12-22 06:30:31,North
6364,2002,Smartphone,Electronics,2,500,1000,188,2023-04-24 06:30:31,South
6365,5005,Sunglasses,Fashion,9,30,270,132,2023-09-02 06:30:31,South
6366,4004,Sneakers,Fashion,4,50,200,159,2024-02-14 06:30:31,North
6367,3003,Headphones,Electronics,10,100,1000,150,2023-10-16 06:30:31,North
6368,6006,T-shirt,Fashion,1,20,20,149,2023-05-11 06:30:31,West
6369,6006,T-shirt,Fashion,3,20,60,197,2023-05-15 06:30:31,West
6370,6006,T-shirt,Fashion,7,20,140,153,2023-08-30 06:30:31,South
6371,3003,Headphones,Electronics,6,100,600,108,2023-05-02 06:30:31,North
6372,2002,Smartphone,Electronics,2,500,1000,136,2024-02-13 06:30:31,South
6373,4004,Sneakers,Fashion,7,50,350,109,2023-04-21 06:30:31,North
6374,1001,Laptop,Electronics,5,800,4000,126,2023-06-10 06:30:31,East
6375,6006,T-shirt,Fashion,4,20,80,113,2023-05-13 06:30:31,South
6376,1001,Laptop,Electronics,1,800,800,193,2023-10-12 06:30:31,South
6377,1001,Laptop,Electronics,5,800,4000,117,2023-11-12 06:30:31,South
6378,3003,Headphones,Electronics,10,100,1000,110,2023-04-14 06:30:31,South
6379,6006,T-shirt,Fashion,2,20,40,133,2023-05-01 06:30:31,West
6380,2002,Smartphone,Electronics,4,500,2000,184,2023-03-29 06:30:31,East
6381,4004,Sneakers,Fashion,2,50,100,171,2023-09-23 06:30:31,West
6382,6006,T-shirt,Fashion,3,20,60,184,2023-06-13 06:30:31,East
6383,3003,Headphones,Electronics,1,100,100,129,2023-08-01 06:30:31,South
6384,2002,Smartphone,Electronics,2,500,1000,180,2023-05-04 06:30:31,North
6385,6006,T-shirt,Fashion,4,20,80,124,2023-09-10 06:30:31,East
6386,5005,Sunglasses,Fashion,3,30,90,106,2023-07-30 06:30:31,East
6387,1001,Laptop,Electronics,5,800,4000,110,2023-09-19 06:30:31,East
6388,5005,Sunglasses,Fashion,6,30,180,133,2024-02-07 06:30:31,South
6389,1001,Laptop,Electronics,3,800,2400,196,2023-06-30 06:30:31,South
6390,5005,Sunglasses,Fashion,3,30,90,145,2023-07-27 06:30:31,North
6391,4004,Sneakers,Fashion,2,50,100,128,2023-09-28 06:30:31,North
6392,2002,Smartphone,Electronics,10,500,5000,191,2023-04-13 06:30:31,West
6393,4004,Sneakers,Fashion,2,50,100,185,2024-03-05 06:30:31,South
6394,1001,Laptop,Electronics,4,800,3200,139,2023-10-05 06:30:31,North
6395,3003,Headphones,Electronics,1,100,100,185,2024-02-05 06:30:31,North
6396,2002,Smartphone,Electronics,3,500,1500,200,2024-01-05 06:30:31,East
6397,5005,Sunglasses,Fashion,6,30,180,179,2023-05-16 06:30:31,East
6398,4004,Sneakers,Fashion,10,50,500,177,2023-07-13 06:30:31,West
6399,1001,Laptop,Electronics,7,800,5600,196,2023-05-01 06:30:31,East
6400,3003,Headphones,Electronics,4,100,400,185,2023-04-26 06:30:31,East
6401,6006,T-shirt,Fashion,6,20,120,192,2023-05-09 06:30:31,East
6402,3003,Headphones,Electronics,7,100,700,104,2023-12-22 06:30:31,South
6403,4004,Sneakers,Fashion,7,50,350,141,2023-09-05 06:30:31,West
6404,4004,Sneakers,Fashion,3,50,150,140,2023-10-21 06:30:31,West
6405,6006,T-shirt,Fashion,8,20,160,188,2024-02-14 06:30:31,East
6406,2002,Smartphone,Electronics,10,500,5000,164,2023-12-31 06:30:31,East
6407,4004,Sneakers,Fashion,1,50,50,174,2023-10-03 06:30:31,East
6408,3003,Headphones,Electronics,10,100,1000,137,2023-06-07 06:30:31,South
6409,1001,Laptop,Electronics,6,800,4800,104,2023-11-26 06:30:31,South
6410,6006,T-shirt,Fashion,10,20,200,154,2023-12-27 06:30:31,North
6411,4004,Sneakers,Fashion,5,50,250,128,2024-01-07 06:30:31,North
6412,1001,Laptop,Electronics,4,800,3200,113,2023-04-06 06:30:31,West
6413,6006,T-shirt,Fashion,10,20,200,137,2023-10-20 06:30:31,South
6414,6006,T-shirt,Fashion,5,20,100,127,2024-02-05 06:30:31,North
6415,4004,Sneakers,Fashion,7,50,350,198,2024-02-23 06:30:31,West
6416,5005,Sunglasses,Fashion,4,30,120,188,2023-10-22 06:30:31,East
6417,2002,Smartphone,Electronics,5,500,2500,121,2024-03-07 06:30:31,West
6418,1001,Laptop,Electronics,9,800,7200,105,2023-09-21 06:30:31,West
6419,3003,Headphones,Electronics,7,100,700,123,2023-10-20 06:30:31,North
6420,5005,Sunglasses,Fashion,9,30,270,146,2023-12-11 06:30:31,East
6421,1001,Laptop,Electronics,1,800,800,147,2024-02-28 06:30:31,North
6422,2002,Smartphone,Electronics,8,500,4000,177,2023-09-27 06:30:31,South
6423,3003,Headphones,Electronics,8,100,800,104,2023-12-15 06:30:31,East
6424,5005,Sunglasses,Fashion,2,30,60,168,2024-01-18 06:30:31,West
6425,3003,Headphones,Electronics,8,100,800,118,2023-04-15 06:30:31,South
6426,3003,Headphones,Electronics,10,100,1000,102,2023-05-28 06:30:31,West
6427,1001,Laptop,Electronics,10,800,8000,109,2023-11-15 06:30:31,East
6428,4004,Sneakers,Fashion,1,50,50,104,2023-10-29 06:30:31,West
6429,4004,Sneakers,Fashion,8,50,400,126,2023-12-03 06:30:31,West
6430,5005,Sunglasses,Fashion,9,30,270,109,2023-04-18 06:30:31,North
6431,1001,Laptop,Electronics,10,800,8000,152,2023-10-12 06:30:31,North
6432,5005,Sunglasses,Fashion,9,30,270,175,2023-05-22 06:30:31,East
6433,5005,Sunglasses,Fashion,2,30,60,166,2023-06-23 06:30:31,West
6434,4004,Sneakers,Fashion,7,50,350,177,2024-02-25 06:30:31,West
6435,1001,Laptop,Electronics,6,800,4800,193,2024-01-21 06:30:31,East
6436,1001,Laptop,Electronics,2,800,1600,124,2023-07-11 06:30:31,East
6437,6006,T-shirt,Fashion,1,20,20,105,2023-04-15 06:30:31,East
6438,6006,T-shirt,Fashion,10,20,200,164,2023-10-24 06:30:31,South
6439,3003,Headphones,Electronics,7,100,700,153,2024-02-05 06:30:31,West
6440,1001,Laptop,Electronics,1,800,800,130,2023-08-28 06:30:31,North
6441,6006,T-shirt,Fashion,7,20,140,172,2023-11-05 06:30:31,South
6442,6006,T-shirt,Fashion,1,20,20,171,2023-09-13 06:30:31,North
6443,3003,Headphones,Electronics,5,100,500,130,2023-09-20 06:30:31,West
6444,2002,Smartphone,Electronics,2,500,1000,163,2023-06-30 06:30:31,North
6445,6006,T-shirt,Fashion,3,20,60,176,2023-07-17 06:30:31,East
6446,2002,Smartphone,Electronics,4,500,2000,144,2023-10-09 06:30:31,North
6447,3003,Headphones,Electronics,5,100,500,143,2024-02-28 06:30:31,North
6448,6006,T-shirt,Fashion,1,20,20,113,2023-06-01 06:30:31,East
6449,4004,Sneakers,Fashion,1,50,50,183,2023-09-14 06:30:31,South
6450,6006,T-shirt,Fashion,8,20,160,107,2023-08-29 06:30:31,South
6451,1001,Laptop,Electronics,1,800,800,122,2023-12-12 06:30:31,West
6452,4004,Sneakers,Fashion,8,50,400,130,2023-07-27 06:30:31,North
6453,2002,Smartphone,Electronics,5,500,2500,114,2024-03-13 06:30:31,West
6454,4004,Sneakers,Fashion,3,50,150,144,2023-10-08 06:30:31,West
6455,1001,Laptop,Electronics,8,800,6400,159,2023-10-13 06:30:31,East
6456,1001,Laptop,Electronics,8,800,6400,199,2023-03-21 06:30:31,South
6457,6006,T-shirt,Fashion,1,20,20,172,2023-10-08 06:30:31,East
6458,2002,Smartphone,Electronics,4,500,2000,195,2023-05-29 06:30:31,North
6459,1001,Laptop,Electronics,2,800,1600,134,2023-09-06 06:30:31,North
6460,2002,Smartphone,Electronics,1,500,500,143,2023-10-15 06:30:31,North
6461,2002,Smartphone,Electronics,8,500,4000,159,2024-01-29 06:30:31,East
6462,4004,Sneakers,Fashion,1,50,50,145,2023-06-29 06:30:31,West
6463,4004,Sneakers,Fashion,1,50,50,167,2023-10-25 06:30:31,South
6464,2002,Smartphone,Electronics,2,500,1000,104,2023-08-23 06:30:31,South
6465,2002,Smartphone,Electronics,6,500,3000,104,2023-06-24 06:30:31,East
6466,6006,T-shirt,Fashion,9,20,180,184,2023-06-29 06:30:31,West
6467,5005,Sunglasses,Fashion,9,30,270,168,2023-05-19 06:30:31,South
6468,6006,T-shirt,Fashion,1,20,20,135,2023-06-26 06:30:31,South
6469,2002,Smartphone,Electronics,1,500,500,187,2023-09-28 06:30:31,North
6470,5005,Sunglasses,Fashion,7,30,210,187,2023-07-16 06:30:31,East
6471,1001,Laptop,Electronics,10,800,8000,164,2023-05-17 06:30:31,South
6472,2002,Smartphone,Electronics,9,500,4500,120,2023-06-12 06:30:31,East
6473,6006,T-shirt,Fashion,7,20,140,125,2023-08-06 06:30:31,West
6474,3003,Headphones,Electronics,4,100,400,115,2024-03-06 06:30:31,East
6475,3003,Headphones,Electronics,3,100,300,179,2024-01-14 06:30:31,East
6476,5005,Sunglasses,Fashion,10,30,300,176,2024-02-16 06:30:31,South
6477,4004,Sneakers,Fashion,1,50,50,140,2023-11-15 06:30:31,South
6478,6006,T-shirt,Fashion,9,20,180,139,2023-05-09 06:30:31,South
6479,5005,Sunglasses,Fashion,5,30,150,131,2023-05-25 06:30:31,East
6480,2002,Smartphone,Electronics,1,500,500,120,2023-04-20 06:30:31,South
6481,4004,Sneakers,Fashion,5,50,250,129,2024-03-18 06:30:31,South
6482,2002,Smartphone,Electronics,1,500,500,104,2023-07-21 06:30:31,South
6483,2002,Smartphone,Electronics,8,500,4000,161,2023-09-15 06:30:31,West
6484,3003,Headphones,Electronics,5,100,500,105,2023-10-22 06:30:31,West
6485,3003,Headphones,Electronics,2,100,200,199,2024-03-05 06:30:31,South
6486,4004,Sneakers,Fashion,8,50,400,166,2023-10-08 06:30:31,West
6487,6006,T-shirt,Fashion,5,20,100,111,2024-01-02 06:30:31,East
6488,6006,T-shirt,Fashion,1,20,20,200,2023-08-21 06:30:31,North
6489,2002,Smartphone,Electronics,10,500,5000,192,2023-05-31 06:30:31,South
6490,3003,Headphones,Electronics,3,100,300,175,2023-07-06 06:30:31,South
6491,3003,Headphones,Electronics,9,100,900,141,2023-11-08 06:30:31,South
6492,6006,T-shirt,Fashion,2,20,40,154,2023-09-20 06:30:31,South
6493,4004,Sneakers,Fashion,3,50,150,165,2023-08-18 06:30:31,East
6494,5005,Sunglasses,Fashion,6,30,180,118,2023-06-26 06:30:31,South
6495,3003,Headphones,Electronics,4,100,400,147,2023-11-22 06:30:31,North
6496,6006,T-shirt,Fashion,1,20,20,153,2023-08-13 06:30:31,South
6497,3003,Headphones,Electronics,3,100,300,117,2023-11-13 06:30:31,East
6498,5005,Sunglasses,Fashion,6,30,180,114,2023-11-14 06:30:31,West
6499,5005,Sunglasses,Fashion,4,30,120,160,2024-02-05 06:30:31,West
6500,4004,Sneakers,Fashion,2,50,100,194,2024-02-14 06:30:31,East
6501,5005,Sunglasses,Fashion,2,30,60,151,2023-04-13 06:30:31,North
6502,3003,Headphones,Electronics,3,100,300,172,2023-04-27 06:30:31,South
6503,5005,Sunglasses,Fashion,10,30,300,106,2023-09-04 06:30:31,North
6504,1001,Laptop,Electronics,10,800,8000,171,2023-05-01 06:30:31,West
6505,5005,Sunglasses,Fashion,1,30,30,161,2023-04-30 06:30:31,East
6506,4004,Sneakers,Fashion,8,50,400,127,2023-11-25 06:30:31,North
6507,6006,T-shirt,Fashion,1,20,20,178,2023-04-04 06:30:31,North
6508,3003,Headphones,Electronics,9,100,900,179,2023-12-05 06:30:31,West
6509,4004,Sneakers,Fashion,9,50,450,161,2024-03-13 06:30:31,South
6510,4004,Sneakers,Fashion,1,50,50,107,2023-06-05 06:30:31,West
6511,1001,Laptop,Electronics,2,800,1600,115,2023-09-30 06:30:31,South
6512,1001,Laptop,Electronics,4,800,3200,137,2023-08-26 06:30:31,South
6513,4004,Sneakers,Fashion,9,50,450,157,2023-10-24 06:30:31,South
6514,3003,Headphones,Electronics,9,100,900,175,2023-12-25 06:30:31,East
6515,6006,T-shirt,Fashion,5,20,100,157,2023-10-08 06:30:31,North
6516,1001,Laptop,Electronics,3,800,2400,184,2024-01-14 06:30:31,East
6517,1001,Laptop,Electronics,1,800,800,102,2023-04-15 06:30:31,West
6518,1001,Laptop,Electronics,4,800,3200,113,2023-03-20 06:30:31,North
6519,4004,Sneakers,Fashion,3,50,150,169,2023-09-12 06:30:31,East
6520,1001,Laptop,Electronics,9,800,7200,111,2023-05-16 06:30:31,West
6521,6006,T-shirt,Fashion,6,20,120,137,2023-10-17 06:30:31,West
6522,3003,Headphones,Electronics,1,100,100,112,2023-04-02 06:30:31,East
6523,2002,Smartphone,Electronics,8,500,4000,198,2024-01-14 06:30:31,East
6524,1001,Laptop,Electronics,1,800,800,120,2023-07-14 06:30:31,North
6525,6006,T-shirt,Fashion,9,20,180,129,2024-02-05 06:30:31,East
6526,3003,Headphones,Electronics,10,100,1000,185,2024-01-29 06:30:31,South
6527,2002,Smartphone,Electronics,10,500,5000,144,2023-07-10 06:30:31,South
6528,6006,T-shirt,Fashion,6,20,120,193,2024-01-17 06:30:31,East
6529,1001,Laptop,Electronics,1,800,800,151,2023-09-06 06:30:31,South
6530,3003,Headphones,Electronics,2,100,200,130,2023-05-04 06:30:31,North
6531,5005,Sunglasses,Fashion,9,30,270,106,2023-12-12 06:30:31,West
6532,5005,Sunglasses,Fashion,4,30,120,191,2023-12-13 06:30:31,West
6533,5005,Sunglasses,Fashion,5,30,150,110,2023-08-07 06:30:31,West
6534,4004,Sneakers,Fashion,7,50,350,197,2023-06-26 06:30:31,South
6535,4004,Sneakers,Fashion,1,50,50,121,2023-10-02 06:30:31,West
6536,5005,Sunglasses,Fashion,1,30,30,141,2023-04-17 06:30:31,West
6537,1001,Laptop,Electronics,7,800,5600,105,2023-08-08 06:30:31,East
6538,4004,Sneakers,Fashion,1,50,50,131,2024-01-05 06:30:31,North
6539,1001,Laptop,Electronics,10,800,8000,129,2023-09-11 06:30:31,West
6540,3003,Headphones,Electronics,1,100,100,181,2023-05-18 06:30:31,East
6541,3003,Headphones,Electronics,2,100,200,102,2024-01-25 06:30:31,East
6542,6006,T-shirt,Fashion,6,20,120,115,2023-08-26 06:30:31,South
6543,4004,Sneakers,Fashion,10,50,500,176,2023-04-11 06:30:31,North
6544,6006,T-shirt,Fashion,7,20,140,189,2023-03-30 06:30:31,East
6545,1001,Laptop,Electronics,1,800,800,110,2023-09-19 06:30:31,West
6546,6006,T-shirt,Fashion,5,20,100,199,2023-07-09 06:30:31,West
6547,1001,Laptop,Electronics,6,800,4800,186,2023-03-22 06:30:31,West
6548,1001,Laptop,Electronics,1,800,800,191,2024-01-20 06:30:31,South
6549,6006,T-shirt,Fashion,9,20,180,137,2023-10-25 06:30:31,North
6550,2002,Smartphone,Electronics,7,500,3500,163,2024-02-07 06:30:31,South
6551,1001,Laptop,Electronics,1,800,800,140,2023-04-27 06:30:31,East
6552,1001,Laptop,Electronics,6,800,4800,187,2023-11-15 06:30:31,East
6553,3003,Headphones,Electronics,7,100,700,153,2023-09-09 06:30:31,South
6554,4004,Sneakers,Fashion,9,50,450,153,2023-08-23 06:30:31,South
6555,6006,T-shirt,Fashion,9,20,180,184,2023-05-09 06:30:31,West
6556,6006,T-shirt,Fashion,3,20,60,196,2023-03-22 06:30:31,East
6557,4004,Sneakers,Fashion,7,50,350,121,2023-09-24 06:30:31,North
6558,1001,Laptop,Electronics,3,800,2400,114,2023-10-16 06:30:31,West
6559,3003,Headphones,Electronics,1,100,100,166,2023-10-13 06:30:31,South
6560,1001,Laptop,Electronics,8,800,6400,108,2023-10-11 06:30:31,West
6561,4004,Sneakers,Fashion,8,50,400,136,2023-06-21 06:30:31,East
6562,2002,Smartphone,Electronics,4,500,2000,102,2024-01-12 06:30:31,South
6563,1001,Laptop,Electronics,5,800,4000,196,2023-07-26 06:30:31,South
6564,1001,Laptop,Electronics,10,800,8000,176,2023-04-12 06:30:31,South
6565,6006,T-shirt,Fashion,8,20,160,195,2023-09-02 06:30:31,West
6566,1001,Laptop,Electronics,1,800,800,108,2023-07-03 06:30:31,West
6567,4004,Sneakers,Fashion,6,50,300,176,2023-12-13 06:30:31,South
6568,1001,Laptop,Electronics,2,800,1600,125,2023-12-24 06:30:31,West
6569,2002,Smartphone,Electronics,9,500,4500,163,2023-12-07 06:30:31,South
6570,3003,Headphones,Electronics,9,100,900,154,2023-11-30 06:30:31,East
6571,3003,Headphones,Electronics,1,100,100,158,2024-01-16 06:30:31,North
6572,1001,Laptop,Electronics,6,800,4800,179,2023-07-10 06:30:31,West
6573,2002,Smartphone,Electronics,9,500,4500,190,2023-10-11 06:30:31,South
6574,5005,Sunglasses,Fashion,2,30,60,139,2023-12-05 06:30:31,East
6575,6006,T-shirt,Fashion,7,20,140,197,2023-11-11 06:30:31,East
6576,1001,Laptop,Electronics,4,800,3200,134,2023-06-24 06:30:31,South
